k2,MeanSim,Meanerr,cv2Sim,cv2err
-2.0,0.4991918999999975,0.00041195994064363584,0.0017728775159047223,5.206690189207349e-05
-1.8979591836734695,0.49931590000000303,0.0004182626089110908,0.0018266322057247963,5.369096601271711e-05
-1.7959183673469388,0.4995883000000007,0.00041936744543458193,0.0018342930826606364,5.392258284773292e-05
-1.693877551020408,0.4992035000000011,0.00043422173264900943,0.0019695712067843785,5.801910606864736e-05
-1.5918367346938775,0.49930750000000323,0.00043893284856710846,0.002011702732670996,5.9297438474897854e-05
-1.489795918367347,0.498893800000001,0.0004532467128734452,0.002148606724459477,6.345927855217317e-05
-1.3877551020408163,0.49921409999999833,0.00045866811553968434,0.002197491650487975,6.494826603145529e-05
-1.2857142857142856,0.49925360000000185,0.0004761518154212663,0.0023678396937328655,7.01485087163436e-05
-1.183673469387755,0.49931919999999846,0.00047543115531351043,0.0023600573782533666,6.991054958497197e-05
-1.0816326530612246,0.49952709999999995,0.0004923344738106961,0.002528751787176945,7.507681668725386e-05
-0.9795918367346939,0.49952119999999994,0.0005048385391515642,0.0026588936772109933,7.907381283496128e-05
-0.8775510204081631,0.49970909999999724,0.0005080319190315374,0.0026906133957582978,8.004948079004328e-05
-0.7755102040816326,0.4994658000000003,0.0005307262664872581,0.0029392293115657483,8.771616129701083e-05
-0.6734693877551021,0.499556699999999,0.0005315368069446769,0.002947141094400242,8.796069855527338e-05
-0.5714285714285714,0.4996509000000006,0.0005422704401740197,0.00306621308198012,9.164504248197839e-05
-0.46938775510204067,0.4997934000000007,0.0005536659643572417,0.0031946143496284773,9.562648642517417e-05
-0.36734693877551017,0.49954219999999816,0.0005729974131286064,0.0034250331260150865,0.00010279266481733313
-0.26530612244897966,0.49949920000000064,0.0005801535107419209,0.003511721555091079,0.00010549568759373815
-0.16326530612244894,0.5005238000000015,0.0005870368071686505,0.0035808408266897037,0.00010765356202514376
-0.06122448979591821,0.500106699999999,0.0005997436358168295,0.003743775246674874,0.00011274955396617638
0.04081632653061229,0.5001526999999991,0.000618237694778867,0.003977494106462212,0.00012008162997677871
0.1428571428571428,0.4998262999999976,0.0006399552021381649,0.004267413797326088,0.00012921211292505765
0.24489795918367374,0.49987379999999976,0.0006511568124249467,0.004417273052271034,0.00013394656677151546
0.34693877551020424,0.49963599999999897,0.0006639167038509086,0.004596460826913227,0.00013962061418489863
0.44897959183673475,0.5001110000000004,0.0006820726140404076,0.004842082992514117,0.00014742090345506537
0.5510204081632653,0.49960209999999844,0.0007056153922540553,0.005192678080281824,0.00015859885516423514
0.6530612244897958,0.5001812999999992,0.0007168857654514804,0.005347475828689729,0.0001635503031071791
0.7551020408163267,0.5003900000000012,0.0007213672140976568,0.005410026267562621,0.00016555381751765503
0.8571428571428572,0.5014622999999976,0.0007474453593239172,0.005783438757459157,0.00017754659324762005
0.9591836734693877,0.5006422999999995,0.0007727854779531196,0.006202498109352735,0.0001910695210862664
1.0612244897959187,0.5006315999999985,0.0007885782241897621,0.006458874718411311,0.00019937519218833283
1.1632653061224492,0.5007251000000023,0.0007971545630058863,0.006597663581094751,0.0002038815099892256
1.2653061224489797,0.5010269000000009,0.0008180800867785276,0.006940222174443626,0.0002150336918097479
1.3673469387755102,0.5012927000000009,0.0008307985693768449,0.00715010694046129,0.00022188713175903775
1.4693877551020407,0.5012528000000018,0.0008660377361382476,0.0077707659213427874,0.0002422425103409692
1.5714285714285716,0.5004417000000014,0.0008884159377716694,0.008204073045760584,0.0002565299088129217
1.6734693877551021,0.5015550999999987,0.0009218990495668544,0.008794947488052618,0.000276110684174228
1.7755102040816326,0.5018062000000002,0.0009325871627499094,0.008991054666314672,0.00028263378662456455
1.8775510204081636,0.5019696999999986,0.0009635033003029259,0.00959080862610181,0.0003026568290523255
1.979591836734694,0.5020338000000002,0.0009845810081461348,0.010012460402513973,0.0003167987115894588
2.0816326530612246,0.5019762000000019,0.0010190962047601504,0.010729214632355122,0.00034095741623200526
2.183673469387755,0.5031878999999998,0.0010466773250492611,0.011263388681203225,0.00035905724728864516
2.2857142857142856,0.5029675999999998,0.0010674455369451552,0.011725064758100433,0.00037476433040607807
2.387755102040816,0.5030244000000009,0.0011039278925595308,0.012537389774242985,0.00040254096855969556
2.4897959183673475,0.5028481000000007,0.0011390730677243166,0.01335775144313971,0.0004307682783349302
2.591836734693878,0.5040064999999979,0.0011583753695478816,0.013750869872250698,0.00044435585154546935
2.6938775510204085,0.5048141999999982,0.0011927893285573754,0.014533431982829774,0.0004715187909998525
2.795918367346939,0.5047869999999994,0.0012368081277086551,0.015627595281107645,0.0005097470502132932
2.8979591836734695,0.5051109000000013,0.0012730532632653224,0.01653573432704221,0.0005416902288691682
3.0,0.5049789000000011,0.0012963447831183528,0.017155303377404348,0.0005635916835552636
