k2,MeanSim,Meanerr,cv2Sim,cv2err
-2.0,0.9524457608469739,0.00429062988200879,0.05282815187731651,0.0019402610642410682
-1.8571428571428572,0.9613314702920343,0.004174054884815037,0.04907652562629221,0.0017864827062371573
-1.7142857142857144,0.9667366583147609,0.0040969327923302545,0.046752530575577586,0.0016921552695250532
-1.5714285714285714,0.9711848885206242,0.0039005335477086955,0.04199020748039816,0.0015011751825811743
-1.4285714285714286,0.9746406591610192,0.0037982912948917313,0.0395358704031935,0.0014040103171370825
-1.2857142857142858,0.9803814172445656,0.0036899061995419036,0.036876044362416545,0.0012997171141485874
-1.1428571428571428,0.9829347784672348,0.0035898680475699996,0.034722531912570576,0.001216068608820121
-1.0,0.9854363482562394,0.0033943225553745293,0.03088537532109435,0.0010688517345518798
-0.8571428571428572,0.9878497575805705,0.003317058753397828,0.02935136822117747,0.001010678895327237
-0.7142857142857144,0.9904696736900647,0.0032014982693134852,0.027197437983096186,0.000929681396461839
-0.5714285714285716,0.9882354247112779,0.0030594120194255003,0.024949331850166467,0.0008460254273420744
-0.4285714285714286,0.9955010297216151,0.0029775469907675767,0.02328829206200299,0.0007848173833256029
-0.2857142857142858,0.9954687566475774,0.0028999309314607924,0.022091431498997612,0.0007410424575041107
-0.14285714285714302,0.9941603198547878,0.0028340104313280268,0.02115406608506064,0.0007069560100519962
0.0,0.9949831472818772,0.0027670796821124277,0.020133334041141652,0.0006700401736270108
0.1428571428571428,0.9980064178622386,0.0026646753924635114,0.01855776934055084,0.0006134840934578078
0.2857142857142856,0.9974800381229426,0.002599404025943386,0.017678400397984153,0.0005821500509873423
0.4285714285714284,0.9997471023645641,0.0025454965587434764,0.016875961982051043,0.0005537063446110764
0.5714285714285712,0.9982570644528951,0.0024894248957179066,0.016188890675395296,0.0005294676944121101
0.714285714285714,0.9983472142483384,0.0024500687368841367,0.015678233726789743,0.0005115231685317411
0.8571428571428568,0.9990591995866758,0.0024301743424709477,0.015402677918392877,0.0005018654868983851
1.0,1.0001272511738033,0.0023848442367608857,0.014801759169444019,0.00048086709013723047
1.1428571428571428,1.0021642624006724,0.0023563853074033414,0.014391915721661484,0.0004665955424599492
1.2857142857142856,1.001547924066602,0.002330427674989366,0.014093913637034546,0.00045624434346710764
1.4285714285714284,1.003387660902358,0.0023266339474077302,0.013996595990037107,0.00045286873583764823
1.5714285714285712,1.001939742510046,0.002316361220491947,0.013913397153246557,0.0004499847259628661
1.714285714285714,1.0040273412779543,0.0023249267552001296,0.013958260193967717,0.00045153964731268613
1.8571428571428568,1.0035453020908276,0.002343111405468834,0.014191089191306749,0.00045961736262043384
2.0,1.0043769848077098,0.0023373862206848006,0.014098446876061481,0.000456401642851878
2.1428571428571423,1.0062822590358849,0.0023788745158672686,0.014548132693828432,0.0004720304985509317
2.2857142857142856,1.005568356901334,0.002371520307750563,0.014478858262691236,0.00046961963082623826
2.428571428571428,1.0066666800395945,0.002406976659496074,0.014882510163529468,0.0004836838016320748
2.571428571428571,1.0061747434816002,0.0024266842535964894,0.01514201035185447,0.000492746161666112
2.7142857142857144,1.007844462943671,0.002467828804289418,0.015607985308371196,0.0005090594020966208
2.8571428571428568,1.0095509774829223,0.0024927333105360105,0.01587080461801882,0.0005182829869335945
3.0,1.0150205361209645,0.002570273373387888,0.016692169811619424,0.0005472119264274293
3.1428571428571423,1.0130554244259227,0.0026024339792876106,0.017178959145197487,0.0005644296207799919
3.2857142857142856,1.0141809216892885,0.002662047611430074,0.01793513220134221,0.0005912805390639506
3.428571428571428,1.0159334527826562,0.0027416920540077605,0.01895879115743582,0.0006278291208207472
3.571428571428571,1.0186437351315882,0.002790863662736509,0.01954053379157884,0.0006486996883559383
3.7142857142857135,1.02199646618554,0.0029035112210131775,0.021011257598388115,0.0007017784028318351
3.8571428571428568,1.02438029738998,0.0029666907995744562,0.021833630380266707,0.0007316502669474229
4.0,1.028085654907652,0.003124753124243318,0.024047871416737216,0.0008127424528004289
4.142857142857142,1.0328170430694956,0.0032036634584355905,0.025046716581855883,0.0008496300874570548
4.285714285714286,1.0346226256800144,0.0033172564018406625,0.026760730020835236,0.0009133590190978946
4.428571428571428,1.039086813686054,0.0034561560676853453,0.02879962559189653,0.0009898538336091014
4.571428571428571,1.0428342576547764,0.0036029174630298755,0.031072905582854353,0.0010759904878357308
4.7142857142857135,1.0524324066378121,0.0038143131797157004,0.03419385692075965,0.001195644389673593
4.857142857142857,1.0559369519442796,0.003982836842122639,0.03703504472482473,0.0013059215429214255
5.0,1.0619389861222832,0.004176952896309372,0.04027391447063021,0.0014331363625002026
